2,1500001,Moreton Bay,0314,6944305,539790,0.2,44.727,95.6,8.06,27.13,12,6944305,539790,-27.613671,153.403257
3,1500001,Moreton Bay,0314,6944305,539790,0.2,48.398,94.9,8.14,27.58,9,6944305,539790,-27.613671,153.403257
4,1500001,Moreton Bay,0314,6944305,539790,0.2,48.405,96.7,8.19,22.79,5,6944305,539790,-27.613671,153.403257
5,1500001,Moreton Bay,0314,6944305,539790,0.2,50.382,100.4,8.28,19.39,6,6944305,539790,-27.613671,153.403257
6,1500001,Moreton Bay,0314,6944305,539790,0.2,51.04,89.5,8.27,17.04,4,6944305,539790,-27.613671,153.403257
7,1500001,Moreton Bay,0314,6944305,539790,0.2,52.561,104.8,8.24,15.43,0,6944305,539790,-27.613671,153.403257
8,1500001,Moreton Bay,0314,6944305,539790,0.2,53.806,102,8.35,17.57,4,6944305,539790,-27.613671,153.403257
9,1500001,Moreton Bay,0314,6944305,539790,0.2,54.373,99.1,8.41,18.19,2,6944305,539790,-27.613671,153.403257
10,1500001,Moreton Bay,0314,6944305,539790,0.2,54.19,104.5,8.15,22.26,5.5,6944305,539790,-27.613671,153.403257
11,1500001,Moreton Bay,0314,6944305,539790,0.2,54.7,102.4,8.17,25.46,4.3,6944305,539790,-27.613671,153.403257
12,1500001,Moreton Bay,0314,6944305,539790,0.2,53.423,107.4,8.31,21.37,4,6944305,539790,-27.613671,153.403257
1,1500001,Moreton Bay,0316,6942374,534863,0.2,31.31,94.9,8.08,27.35,45,6942374,534863,-27.631232,153.35338
2,1500001,Moreton Bay,0316,6942374,534863,0.2,46.428,96.9,8.03,27.88,23,6942374,534863,-27.631232,153.35338
3,1500001,Moreton Bay,0316,6942374,534863,0.2,44.402,102.4,8.13,24.95,13,6942374,534863,-27.631232,153.35338
4,1500001,Moreton Bay,0316,6942374,534863,0.2,45.254,97.6,8.12,22.09,15,6942374,534863,-27.631232,153.35338
5,1500001,Moreton Bay,0316,6942374,534863,0.2,47.509,99.6,8.41,19.34,2,6942374,534863,-27.631232,153.35338
6,1500001,Moreton Bay,0316,6942374,534863,0.2,51.521,104.9,8.3,16.54,4,6942374,534863,-27.631232,153.35338
7,1500001,Moreton Bay,0316,6942374,534863,0.2,52.602,102.8,8.34,15.49,5,6942374,534863,-27.631232,153.35338
8,1500001,Moreton Bay,0316,6942374,534863,0.2,54.277,112.1,8.3,18.18,3,6942374,534863,-27.631232,153.35338
9,1500001,Moreton Bay,0316,6942374,534863,0.2,52.128,112.4,8.37,19.68,4,6942374,534863,-27.631232,153.35338
10,1500001,Moreton Bay,0316,6942374,534863,0.2,48.355,98,8.34,22.98,13,6942374,534863,-27.631232,153.35338
11,1500001,Moreton Bay,0316,6942374,534863,0.2,53.638,99.6,8.07,25.98,6,6942374,534863,-27.631232,153.35338
12,1500001,Moreton Bay,0316,6942374,534863,0.2,53.35,95.3,8.09,21.41,5.9,6942374,534863,-27.631232,153.35338
1,1500001,Moreton Bay,0318,6936855,539491,0.2,34.53,102,8.15,27.79,14,6936855,539491,-27.680908,153.400472
2,1500001,Moreton Bay,0318,6936855,539491,0.2,46.402,99.4,7.99,28.29,9,6936855,539491,-27.680908,153.400472
3,1500001,Moreton Bay,0318,6936855,539491,0.2,48.287,95.4,8.07,25.13,7,6936855,539491,-27.680908,153.400472
4,1500001,Moreton Bay,0318,6936855,539491,0.2,46.151,97.6,8.22,22.18,12,6936855,539491,-27.680908,153.400472
